GeneID	X.BAMS.N2WT_INP_.bam	X.BAMS.OK803.INP__.bam	X.BAMS.N2.J2.1_.bam	X.BAMS.N2.J2.2_.bam	X.BAMS.N2.J2.3_.bam	X.BAMS.OK803.J2.1_.bam	X.BAMS.OK803.J2.2_.bam	X.BAMS.OK803.J2.3_.bam
WBGene00165682	3	1	1	1	2	1	1	1
WBGene00047706	3	1	1	1	2	1	1	1
WBGene00170054	3	1	1	1	2	1	1	1
WBGene00013299	5	1	1	3	2	1	1	1
WBGene00049097	3	1	1	1	2	1	1	1
WBGene00167003	5	1	1	1	2	1	1	1
WBGene00168595	3	1	1	1	2	1	1	1
WBGene00048342	3	1	1	1	2	1	1	1
WBGene00048601	3	1	1	1	2	1	1	1
WBGene00045767	3	1	1	1	2	1	1	1
WBGene00049198	3	1	1	1	2	1	1	1
WBGene00048131	3	1	1	1	2	1	1	1
WBGene00166708	3	1	1	1	2	1	1	1
WBGene00045723	3	1	1	1	2	1	1	1
WBGene00171580	3	1	1	1	2	1	1	1
WBGene00047459	3	1	1	1	2	1	1	1
WBGene00049266	3	1	1	1	2	1	1	1
WBGene00048258	3	1	1	1	2	1	1	1
WBGene00045576	3	1	1	1	2	1	1	1
WBGene00048666	3	1	1	1	2	1	1	1
WBGene00166089	3	1	1	1	2	1	1	1
WBGene00048237	3	1	1	1	2	1	1	1
WBGene00172404	3	1	1	1	2	1	1	1
WBGene00049810	3	1	1	1	2	1	1	1
WBGene00170761	3	1	1	1	2	1	1	1
WBGene00170765	3	1	1	1	2	1	1	1
WBGene00046101	3	1	1	1	2	1	1	1
WBGene00049355	3	1	1	1	2	1	1	1
WBGene00048821	3	1	1	1	2	1	1	1
WBGene00050161	3	1	1	1	2	1	1	1
WBGene00170150	3	1	1	1	2	1	1	1
WBGene00171926	3	1	1	1	2	1	1	1
WBGene00165586	3	1	1	1	2	1	1	1
WBGene00170997	3	1	1	1	2	1	1	1
WBGene00173641	3	1	1	1	2	1	1	1
WBGene00049606	3	1	1	1	2	1	1	1
WBGene00047142	3	1	1	1	2	1	1	1
WBGene00169467	3	1	1	3	2	1	1	1
WBGene00167869	3	1	1	1	2	1	1	1
WBGene00046423	3	1	1	1	2	1	1	1
WBGene00174647	3	1	1	1	2	1	1	1
WBGene00045776	3	1	1	1	3	1	1	1
WBGene00170118	3	1	1	1	2	1	1	1
WBGene00171051	3	1	1	1	2	1	1	1
WBGene00174788	3	1	1	1	2	1	1	1
WBGene00167145	3	1	1	1	2	1	1	1
WBGene00167937	3	1	1	1	2	1	1	1
WBGene00048319	3	1	1	1	2	1	1	1
WBGene00046483	3	1	1	1	2	1	1	1
WBGene00047839	3	1	1	1	2	1	1	1
WBGene00165646	3	1	1	1	2	1	1	1
WBGene00046277	3	1	1	1	2	1	1	1
WBGene00048110	3	1	1	1	2	1	1	1
WBGene00165187	3	1	1	1	2	1	1	1
WBGene00165407	3	1	1	1	2	1	1	1
WBGene00169501	3	1	1	1	2	1	1	1
WBGene00171160	3	1	1	1	2	1	1	1
WBGene00169822	3	1	1	1	2	1	1	1
WBGene00045923	3	1	1	1	2	1	1	1
WBGene00170912	3	1	1	1	2	1	1	1
WBGene00168494	5	1	1	1	2	1	1	1
WBGene00166170	3	1	1	1	2	1	1	1
WBGene00050763	5	1	1	1	2	1	1	1
WBGene00169274	5	1	1	1	2	1	1	1
WBGene00171852	3	1	1	1	2	1	1	1
WBGene00046593	3	1	1	1	2	1	1	1
WBGene00169723	3	1	1	1	2	1	1	1
WBGene00049716	3	1	1	1	2	1	1	1
WBGene00050299	3	1	1	1	2	1	1	1
WBGene00169392	3	1	1	4	3	1	1	1
WBGene00165014	3	1	1	1	2	1	1	1
WBGene00174613	3	1	1	1	2	1	1	1
WBGene00173562	3	1	1	1	2	1	1	1
WBGene00048503	3	1	1	1	2	1	1	1
WBGene00172340	3	1	1	1	2	1	1	1
WBGene00172809	3	1	1	1	2	1	1	1
WBGene00168314	3	1	1	1	2	1	1	1
WBGene00174294	3	1	1	1	2	1	1	1
WBGene00173086	3	1	1	1	2	1	1	1
WBGene00166390	3	1	1	1	3	1	1	1
WBGene00048749	3	1	1	1	3	1	1	1
WBGene00049699	3	1	1	1	2	1	1	1
WBGene00048800	3	1	1	1	2	1	1	1
WBGene00168129	3	1	1	1	2	1	1	1
WBGene00168729	3	1	1	1	2	1	1	1
WBGene00049826	3	1	1	1	2	1	1	1
WBGene00167036	3	1	1	1	2	1	1	1
WBGene00166108	3	1	1	1	2	1	1	1
WBGene00173269	3	1	3	1	3	1	1	1
WBGene00049653	3	1	1	1	2	1	1	1
WBGene00049823	3	1	1	1	2	1	1	1
WBGene00174534	3	1	1	1	2	1	1	1
WBGene00174513	3	1	1	1	2	1	1	1
WBGene00167625	3	1	1	1	3	1	1	1
WBGene00166814	3	1	1	1	3	1	1	1
WBGene00170414	3	1	1	1	3	1	1	1
WBGene00168730	3	1	1	1	2	1	1	1
WBGene00173338	3	1	1	1	2	1	1	1
WBGene00170166	5	1	1	4	3	2	1	1
WBGene00045955	3	1	1	1	2	1	1	1
WBGene00166642	3	1	1	1	2	1	1	1
WBGene00165466	3	1	1	1	2	1	1	1
WBGene00165525	3	1	1	1	2	1	1	1
WBGene00048341	3	1	1	3	3	1	1	1
WBGene00047809	3	1	1	1	2	1	1	1
WBGene00165942	3	1	1	1	3	1	1	1
WBGene00047041	3	1	1	1	2	1	1	1
WBGene00174899	3	1	1	1	3	1	1	1
WBGene00172626	3	1	1	1	2	1	1	1
WBGene00049706	3	1	1	1	2	1	1	1
WBGene00166611	3	1	1	1	2	1	1	1
WBGene00165566	3	1	1	1	2	1	1	1
WBGene00046550	3	1	1	3	2	1	1	1
WBGene00174303	3	1	1	3	2	1	1	1
WBGene00168636	3	1	1	3	2	1	1	1
WBGene00171726	3	1	1	3	2	1	1	1
WBGene00170188	3	1	1	3	2	1	1	1
WBGene00171953	3	1	1	1	2	1	1	1
WBGene00167323	3	1	1	1	2	1	1	1
WBGene00169379	3	1	1	1	2	1	1	1
WBGene00046037	3	1	1	1	2	1	1	1
WBGene00047126	3	1	1	1	2	1	1	1
WBGene00167779	3	1	1	1	2	1	1	1
WBGene00169215	3	1	1	1	2	1	1	1
WBGene00171534	3	1	1	1	2	1	1	1
WBGene00049171	3	1	1	1	2	1	1	1
WBGene00172409	3	1	1	1	2	1	1	1
WBGene00171670	3	1	1	1	2	1	1	1
WBGene00168089	3	1	1	1	2	1	1	1
WBGene00166497	3	1	1	1	2	1	1	1
WBGene00174641	3	1	1	1	2	1	1	1
WBGene00048103	3	1	1	1	2	1	1	1
WBGene00171812	3	1	3	1	2	1	1	1
WBGene00046537	3	1	1	1	2	1	1	1
WBGene00047540	8	3	3	1	2	1	1	2
WBGene00174947	8	3	3	1	2	1	1	2
WBGene00046644	3	1	1	1	2	1	1	1
WBGene00049601	3	1	1	1	2	1	1	1
WBGene00172316	5	1	1	1	2	1	1	1
WBGene00168315	5	1	1	1	2	1	1	1
WBGene00049151	3	1	1	1	2	1	1	1
WBGene00045672	3	1	1	1	2	1	1	1
WBGene00048288	3	1	1	1	2	1	1	1
WBGene00174447	3	1	1	1	2	1	1	1
WBGene00049410	3	1	1	1	2	1	1	1
WBGene00047057	3	1	1	1	2	1	1	1
WBGene00167527	3	1	1	1	2	1	1	1
WBGene00045839	3	1	1	1	2	1	1	1
WBGene00048570	3	1	1	1	2	1	1	1
WBGene00169446	3	1	1	1	2	1	1	1
WBGene00050159	3	1	1	1	2	1	1	1
WBGene00171952	3	1	1	1	2	1	1	1
WBGene00173660	3	1	1	1	2	1	1	1
WBGene00168775	3	1	1	1	2	1	1	1
WBGene00046965	3	1	1	1	2	1	1	1
WBGene00169344	3	1	1	1	2	1	1	1
WBGene00049841	3	1	1	1	2	1	1	1
WBGene00046618	3	1	1	1	2	1	1	1
WBGene00172588	3	1	1	1	2	1	1	1
WBGene00166692	3	1	1	3	2	1	1	1
WBGene00167611	3	1	1	1	2	1	1	1
WBGene00168179	3	1	1	1	2	1	1	1
WBGene00167926	5	1	1	1	2	1	1	1
WBGene00167292	5	2	5	4	6	1	1	2
WBGene00174470	3	1	1	1	2	1	1	1
WBGene00166105	3	1	1	1	2	1	1	1
WBGene00171857	3	1	1	1	2	1	1	1
WBGene00050437	3	1	1	1	2	1	1	1
WBGene00168676	3	1	1	1	2	1	1	1
WBGene00200075	4952	2	20	20	48	1	1	1
WBGene00014324	8	2	4	1	5	2	1	1
WBGene00171069	3	1	1	3	2	1	1	1
WBGene00167030	5	2	4	3	5	1	3	1
WBGene00050734	5	2	4	3	5	1	3	1
WBGene00046721	3	1	1	1	2	1	1	1
WBGene00173615	3	1	3	1	2	1	1	1
WBGene00171265	3	1	1	1	2	1	1	1
WBGene00168772	3	1	1	1	2	1	1	1
WBGene00173188	3	1	1	1	2	1	1	1
WBGene00007058	23	11	10	6	8	2	9	6
WBGene00174484	3	1	1	1	2	1	1	1
WBGene00172189	3	1	1	1	2	1	1	1
WBGene00165222	3	1	1	1	2	1	1	1
WBGene00048925	5	2	3	3	3	1	1	1
WBGene00171823	3	1	1	1	2	1	1	1
WBGene00170283	5	1	1	1	3	1	1	1
WBGene00167787	5	1	1	1	3	1	1	1
WBGene00165310	3	1	1	1	2	1	1	1
WBGene00173394	3	1	1	1	2	1	1	1
WBGene00172722	5	2	4	1	5	1	1	1
WBGene00169816	3	1	1	1	2	1	1	1
WBGene00046694	3	1	1	1	2	1	1	1
WBGene00199603	43	6	20	14	23	5	3	1
WBGene00045866	3	1	1	1	2	1	1	1
WBGene00046011	3	1	1	1	2	1	1	1
WBGene00048511	3	1	1	1	2	1	1	1
WBGene00046409	3	1	1	1	2	1	1	1
WBGene00172765	3	1	1	1	2	1	1	1
WBGene00049867	3	1	1	1	2	1	1	1
WBGene00165808	3	1	1	1	2	1	1	1
WBGene00166224	3	1	1	1	2	1	1	1
WBGene00169169	3	1	1	1	2	1	1	1
WBGene00048440	3	1	1	1	2	1	1	1
WBGene00049258	3	1	1	1	2	1	1	1
WBGene00047990	3	1	1	1	2	1	1	1
WBGene00168156	3	1	1	1	2	1	1	1
WBGene00050423	3	1	1	1	2	1	1	1
WBGene00170264	3	1	1	1	2	1	1	1
WBGene00170475	3	1	1	1	2	1	1	1
WBGene00168413	3	1	1	1	2	1	1	1
WBGene00168095	3	1	1	1	2	1	1	1
WBGene00050125	3	1	1	1	2	1	1	1
WBGene00047321	3	1	1	1	2	1	1	1
WBGene00168877	3	1	1	1	2	1	1	1
WBGene00168714	3	1	1	1	2	1	1	1
WBGene00050139	3	1	1	1	2	1	1	1
WBGene00169853	3	1	1	1	2	1	1	1
WBGene00174281	3	1	1	1	2	1	1	1
WBGene00169275	3	1	1	1	2	1	1	1
WBGene00047883	3	1	1	1	2	1	1	1
WBGene00048248	3	1	1	1	2	1	1	1
WBGene00045781	3	1	1	1	2	1	1	1
WBGene00166889	3	1	1	1	2	1	1	1
WBGene00174075	3	1	1	1	2	1	1	1
WBGene00049964	3	1	1	1	2	1	1	1
WBGene00048266	3	1	1	1	2	1	1	1
WBGene00169441	3	1	1	1	2	1	1	1
WBGene00174167	3	1	1	1	2	1	1	1
WBGene00048956	3	1	1	1	2	1	1	1
WBGene00166251	3	1	1	1	2	1	1	1
WBGene00168074	3	1	1	1	2	1	1	1
WBGene00047747	3	1	1	1	2	1	1	1
WBGene00049637	3	1	1	1	2	1	1	1
WBGene00008772	3	1	1	3	2	1	1	1
WBGene00165342	3	1	1	1	2	1	1	1
WBGene00045624	3	1	1	1	2	1	1	1
WBGene00169265	3	1	1	1	2	1	1	1
WBGene00165593	3	1	1	3	2	1	1	1
WBGene00168045	3	1	1	3	2	1	1	1
WBGene00172624	5	1	1	1	2	1	1	1
WBGene00168888	5	1	1	1	2	1	1	1
WBGene00046453	3	1	1	1	2	1	1	1
WBGene00045038	3	2	1	1	2	1	1	1
WBGene00173074	3	1	1	1	2	1	1	1
WBGene00171477	3	1	1	1	2	1	1	1
WBGene00045780	3	1	1	1	2	1	1	1
WBGene00174659	3	1	1	1	2	1	1	1
WBGene00170181	3	1	1	1	2	1	1	1
WBGene00013328	3	1	1	1	2	1	1	1
WBGene00046823	3	1	1	1	2	1	1	1
WBGene00046012	3	1	1	1	2	1	1	1
WBGene00168449	3	1	1	1	2	1	1	1
WBGene00045597	3	1	1	1	2	1	1	1
WBGene00048101	3	1	1	1	2	1	1	1
WBGene00049101	3	1	1	1	2	1	1	1
WBGene00165735	3	1	1	1	2	1	1	1
WBGene00168752	3	1	1	1	2	1	1	1
WBGene00050316	3	1	1	1	2	1	1	1
WBGene00048599	3	1	1	1	2	1	1	1
WBGene00174979	3	1	1	1	2	1	1	1
WBGene00049705	3	1	1	1	2	1	1	1
WBGene00045941	3	1	1	1	2	1	1	1
WBGene00173046	3	1	1	1	2	1	1	1
WBGene00172644	3	1	1	1	2	1	1	1
WBGene00173525	3	1	1	1	2	1	1	1
WBGene00048602	3	1	1	1	2	1	1	1
WBGene00047315	3	1	1	1	2	1	1	1
WBGene00049163	3	1	1	1	2	1	1	1
WBGene00172572	3	1	1	1	2	1	1	1
WBGene00167819	3	1	1	1	2	1	1	1
WBGene00049420	3	1	1	1	2	1	1	1
WBGene00013322	10	4	5	1	2	1	1	1
WBGene00165695	3	1	1	1	2	1	1	1
WBGene00048919	3	1	1	1	2	1	1	1
WBGene00046757	3	1	1	1	2	1	1	1
WBGene00048531	3	1	1	1	2	1	1	1
WBGene00170035	3	1	1	1	2	1	1	1
WBGene00048024	3	1	1	1	2	1	1	1
WBGene00045964	3	1	1	1	2	1	1	2
WBGene00171558	3	1	1	1	2	1	1	1
WBGene00048864	3	1	1	1	2	1	1	1
WBGene00167659	3	1	1	1	2	1	1	1
WBGene00171844	3	1	1	1	2	1	1	1
WBGene00169883	3	1	1	1	2	1	1	1
WBGene00048116	3	1	1	1	2	1	1	1
WBGene00046488	3	1	1	1	2	1	1	1
WBGene00167322	3	1	1	1	2	1	1	1
WBGene00169505	3	1	1	1	2	1	1	1
WBGene00169596	3	1	1	1	2	1	1	1
WBGene00050168	3	1	1	1	2	1	1	1
WBGene00171927	3	1	1	1	2	1	1	1
WBGene00050405	3	1	1	1	2	1	1	1
WBGene00050721	3	1	1	1	2	1	1	1
WBGene00167029	3	1	1	1	2	1	1	1
WBGene00049471	3	1	1	1	2	1	1	1
WBGene00167571	3	1	1	1	2	1	1	1
WBGene00170834	3	2	1	1	2	1	1	1
WBGene00049701	3	1	1	1	2	1	1	1
WBGene00166801	3	1	1	1	2	1	1	1
WBGene00048358	3	1	1	1	2	1	1	1
WBGene00169410	3	1	1	1	2	1	1	1
WBGene00172385	3	1	1	1	2	1	1	1
WBGene00168845	3	1	1	1	2	1	1	1
WBGene00174654	3	1	1	1	2	1	1	1
WBGene00168699	3	1	1	1	2	1	1	1
WBGene00047367	3	1	1	1	2	1	1	1
WBGene00169593	3	1	1	1	2	1	1	1
WBGene00166610	3	1	1	1	2	1	1	1
WBGene00165611	3	1	1	1	2	1	1	1
WBGene00172234	3	1	1	1	2	1	1	1
WBGene00169946	3	1	1	1	2	1	1	1
WBGene00169498	3	1	1	1	2	1	1	1
WBGene00049533	3	1	1	1	2	1	1	1
WBGene00172152	3	1	1	1	2	1	1	1
WBGene00050568	3	1	1	1	2	1	1	1
WBGene00167901	3	1	1	1	2	1	1	1
WBGene00045664	3	1	1	1	2	1	1	1
WBGene00165746	3	1	1	1	2	1	1	1
WBGene00167543	3	1	1	1	2	1	1	1
WBGene00172964	3	1	1	1	2	1	1	1
WBGene00167374	3	1	1	3	2	1	1	1
WBGene00050399	3	1	1	1	2	1	1	2
WBGene00169120	3	1	1	1	2	1	1	1
WBGene00047586	3	1	1	1	2	1	1	1
WBGene00166660	3	1	1	1	2	1	1	1
WBGene00171523	3	1	1	1	2	1	1	1
WBGene00173972	3	1	1	1	2	1	1	1
WBGene00048060	3	1	1	3	2	1	1	1
WBGene00173881	3	1	1	3	2	1	1	1
WBGene00049433	3	1	1	1	2	1	1	1
WBGene00169417	3	1	1	1	2	1	1	1
WBGene00049218	3	1	1	1	2	1	1	1
WBGene00173713	3	1	1	1	2	1	1	1
WBGene00172567	3	1	1	1	2	1	1	1
WBGene00049917	3	1	1	1	2	1	1	1
WBGene00048690	3	1	1	1	2	1	1	1
WBGene00171152	3	1	1	1	2	1	1	1
WBGene00170003	3	1	1	1	2	1	1	1
WBGene00166625	3	1	1	1	2	1	1	1
WBGene00172381	3	1	1	1	2	1	1	1
WBGene00050799	3	1	1	1	2	1	1	1
WBGene00045282	3	1	3	4	2	1	1	1
WBGene00013323	10	1	1	6	2	1	1	1
WBGene00013326	5	1	1	4	3	1	1	1
WBGene00046615	3	1	1	1	3	1	1	1
WBGene00166379	5	1	1	1	2	1	1	1
WBGene00165677	3	1	1	1	2	1	1	1
WBGene00048930	3	1	1	1	2	1	1	1
WBGene00048397	3	1	1	1	2	1	1	1
WBGene00165697	3	1	1	1	2	1	1	1
WBGene00173763	3	1	1	1	2	1	1	1
WBGene00171430	3	1	1	1	2	1	1	1
WBGene00048364	3	1	1	1	2	1	1	1
WBGene00168255	3	1	1	1	2	1	1	1
WBGene00047508	3	1	3	1	2	1	1	1
WBGene00046969	3	1	1	1	3	1	1	1
WBGene00165903	8	1	3	1	2	1	1	1
WBGene00049425	3	1	1	1	3	1	1	1
WBGene00050867	3	1	1	1	3	1	1	1
WBGene00173574	3	1	1	1	2	1	1	1
WBGene00171223	3	1	1	1	2	1	1	1
WBGene00174619	3	1	1	3	2	1	1	1
WBGene00050725	5	1	1	3	2	1	1	1
WBGene00166719	5	1	1	3	2	1	1	1
WBGene00168556	3	1	1	1	2	1	1	1
WBGene00048692	3	1	1	1	2	1	1	1
WBGene00173388	3	1	1	1	2	1	1	1
WBGene00169879	3	1	1	1	2	1	1	1
WBGene00171342	3	1	1	1	2	1	1	1
WBGene00170262	3	1	1	1	2	1	1	1
WBGene00167186	3	1	1	1	2	1	1	1
WBGene00173024	3	1	1	1	2	1	1	1
WBGene00048984	5	1	1	1	2	1	1	1
WBGene00048928	5	1	1	3	2	1	1	1
WBGene00168110	3	1	1	1	2	1	1	1
WBGene00173954	3	1	1	1	2	1	1	1
WBGene00166191	3	1	1	1	2	1	1	1
WBGene00165484	3	1	1	1	2	1	1	1
WBGene00168940	3	1	1	1	2	1	1	1
WBGene00047849	3	1	1	1	2	1	1	1
WBGene00169179	3	1	1	1	2	1	1	1
WBGene00170115	3	1	1	1	2	1	1	1
WBGene00174284	3	1	1	1	2	1	1	1
WBGene00171092	3	1	1	1	2	1	1	1
WBGene00171022	3	1	1	1	2	1	1	1
WBGene00049777	3	1	1	1	2	1	1	1
WBGene00171628	3	1	1	1	2	1	1	1
WBGene00050160	3	1	1	1	2	1	1	1
WBGene00167810	3	1	1	1	2	1	1	1
WBGene00046422	3	1	1	1	2	1	1	1
WBGene00049279	3	1	1	1	2	1	1	1
WBGene00166018	3	1	1	1	2	1	1	1
WBGene00049304	3	1	1	1	2	1	1	1
WBGene00169133	10	1	1	1	2	1	1	1
WBGene00046300	5	1	1	1	2	1	1	1
WBGene00050053	5	1	1	1	2	1	1	1
WBGene00166294	3	1	1	3	2	1	1	1
WBGene00170411	3	1	1	1	2	1	1	1
WBGene00050427	5	1	1	1	2	1	1	1
WBGene00047240	5	1	1	1	2	1	1	1
WBGene00047829	3	1	3	1	2	1	1	1
WBGene00165508	3	1	3	1	2	1	1	1
WBGene00171860	3	1	3	1	2	1	1	1
WBGene00173423	3	1	1	1	2	1	1	1
WBGene00045906	3	1	1	1	2	1	1	1
WBGene00174356	3	1	1	1	2	1	1	1
WBGene00171197	3	1	1	1	2	1	1	1
WBGene00048083	3	1	1	1	2	1	1	1
WBGene00173225	3	1	1	3	2	1	1	1
WBGene00170736	3	1	1	3	2	1	1	1
WBGene00047675	3	1	1	1	2	1	1	1
WBGene00047572	3	1	1	1	2	1	1	1
WBGene00046246	3	1	1	1	2	1	1	1
WBGene00169035	3	1	1	1	2	1	1	1
WBGene00172947	3	1	1	1	2	1	1	1
WBGene00165371	3	1	1	1	2	1	1	1
WBGene00048597	13	2	1	1	5	1	1	1
WBGene00173127	3	1	1	1	2	1	1	1
WBGene00048985	3	1	3	1	2	1	1	1
WBGene00047265	3	1	1	1	2	1	1	1
WBGene00173680	3	1	1	1	2	1	1	1
WBGene00168893	3	1	1	1	2	1	1	1
WBGene00170633	3	1	1	1	2	1	1	1
WBGene00165947	3	1	1	1	2	1	1	1
WBGene00050506	3	1	1	1	2	1	1	1
WBGene00165939	3	1	1	1	2	1	1	1
WBGene00048464	3	1	1	1	2	1	1	1
WBGene00048371	3	1	1	1	2	1	1	1
WBGene00171585	3	1	1	1	2	1	1	1
WBGene00050476	5	2	3	1	2	1	1	1
WBGene00047960	3	1	1	1	2	1	1	1
WBGene00049860	3	1	1	1	2	1	1	1
WBGene00168097	3	1	1	1	2	1	1	2
WBGene00171447	3	1	1	1	2	1	1	2
WBGene00049767	3	1	1	1	2	1	1	1
WBGene00048653	3	1	1	1	2	1	1	1
WBGene00045699	3	2	1	1	3	1	1	1
WBGene00167214	3	2	1	1	3	1	1	1
WBGene00169369	3	1	1	1	2	1	1	1
WBGene00047385	3	1	1	1	2	1	1	1
WBGene00173812	3	1	1	1	2	1	1	1
WBGene00167993	3	1	1	1	2	1	1	1
WBGene00166369	3	1	1	1	2	1	1	1
WBGene00046456	3	1	1	1	2	1	1	1
WBGene00048608	3	1	1	1	2	1	1	1
WBGene00168925	3	1	1	1	2	1	1	1
WBGene00048089	3	1	1	1	2	1	1	1
WBGene00166652	3	1	1	1	2	1	1	1
WBGene00048521	3	1	1	1	2	1	1	1
WBGene00048542	3	1	1	1	2	1	1	1
WBGene00049072	3	1	3	1	2	1	1	1
WBGene00048831	3	2	1	1	2	1	1	2
WBGene00173145	5	1	1	3	2	1	1	1
WBGene00046215	3	1	1	1	2	1	1	1
WBGene00167725	3	1	1	1	2	1	1	1
WBGene00013321	23	1	4	4	5	1	1	2
WBGene00174326	3	1	1	1	2	1	1	1
WBGene00047072	3	1	1	1	2	1	1	1
WBGene00046525	3	1	1	1	2	1	1	1
WBGene00167586	3	1	1	1	2	2	1	1
WBGene00049632	3	1	1	1	2	1	1	1
WBGene00173374	5	1	3	1	5	1	1	2
WBGene00045773	5	1	3	1	5	1	1	2
WBGene00170081	5	1	3	1	5	1	1	2
WBGene00165160	3	1	1	1	2	1	1	1
WBGene00050711	3	1	1	1	2	1	1	1
WBGene00166839	3	1	3	1	2	1	1	2
WBGene00046887	3	1	1	1	2	1	1	1
WBGene00048638	5	1	1	1	2	1	1	1
WBGene00173257	3	1	1	1	2	1	1	1
WBGene00170387	3	1	1	1	2	1	1	1
WBGene00048261	3	1	1	1	2	1	1	1
WBGene00047210	5	1	1	1	2	1	1	1
WBGene00167150	5	1	1	1	2	1	1	1
WBGene00166840	5	1	1	1	2	1	1	1
WBGene00048172	3	1	1	1	2	1	1	1
WBGene00168293	3	1	1	1	2	1	1	1
WBGene00169290	3	1	1	1	2	1	1	1
WBGene00167805	3	1	1	1	2	1	1	1
WBGene00168763	3	1	1	1	2	1	1	1
WBGene00048187	3	1	1	1	2	1	1	1
WBGene00166905	3	1	1	1	2	1	1	1
WBGene00167750	3	1	1	1	2	1	1	1
WBGene00050685	3	1	1	1	2	1	1	1
WBGene00049671	3	1	1	1	2	1	1	1
WBGene00172408	3	1	1	1	2	1	1	1
WBGene00168198	3	1	1	1	2	1	1	1
WBGene00174519	3	1	1	1	2	1	1	1
WBGene00048806	3	1	1	1	2	1	1	1
WBGene00047638	3	1	1	1	2	1	1	1
WBGene00049042	3	1	1	1	2	1	1	1
WBGene00046858	3	1	1	1	2	1	1	1
WBGene00045656	3	1	1	3	2	1	1	1
WBGene00169826	3	1	1	1	2	1	1	1
WBGene00170612	3	1	1	1	2	1	1	1
WBGene00219342	3	1	1	3	3	1	1	1
WBGene00046678	3	1	1	1	2	1	1	1
WBGene00173552	3	1	1	1	2	1	1	1
WBGene00047418	3	1	1	1	2	1	1	1
WBGene00171969	3	1	1	1	2	1	1	1
WBGene00172773	3	1	1	1	2	1	1	1
WBGene00046168	3	1	1	1	2	1	1	1
WBGene00167686	3	1	1	1	2	1	1	1
WBGene00171079	3	1	1	1	2	1	1	1
WBGene00170882	3	1	1	1	2	1	1	1
WBGene00001818	8	2	1	1	2	1	1	1
WBGene00200614	3	1	1	1	2	1	1	1
WBGene00047032	3	1	1	1	2	1	1	1
WBGene00172211	3	1	1	1	2	1	1	1
WBGene00167818	3	1	1	1	2	1	1	1
WBGene00167362	3	1	1	1	2	1	1	1
WBGene00167471	3	1	1	1	2	1	1	1
WBGene00173111	3	1	1	1	2	1	1	1
WBGene00050802	3	1	1	1	2	1	1	1
WBGene00165510	3	1	1	1	2	1	1	1
WBGene00166144	3	1	1	1	2	1	1	1
WBGene00046928	5	1	1	1	2	1	1	1
WBGene00167508	3	1	1	1	2	1	1	1
WBGene00050355	3	1	1	1	2	1	1	1
WBGene00172047	3	1	1	1	2	1	1	1
WBGene00167961	3	1	1	1	2	1	1	1
WBGene00170104	3	1	1	1	2	1	1	1
WBGene00167977	3	1	1	1	2	1	1	1
WBGene00165561	3	1	1	1	2	1	1	1
WBGene00170147	3	1	1	1	2	1	1	1
WBGene00173400	3	1	1	3	2	1	1	1
WBGene00169779	3	1	1	1	2	1	1	1
WBGene00049179	3	1	1	1	2	1	1	1
WBGene00194666	3	1	1	3	2	1	1	1
WBGene00174196	3	1	1	1	2	1	1	1
WBGene00049832	3	1	1	1	2	1	1	1
WBGene00049069	3	1	1	1	2	1	1	1
WBGene00165506	3	1	1	1	2	1	1	1
WBGene00049066	3	1	1	1	2	1	1	1
WBGene00170109	3	1	1	1	2	1	1	1
WBGene00171245	3	1	1	1	2	1	1	1
WBGene00169562	3	1	1	1	2	1	1	1
WBGene00170256	3	1	1	1	2	1	1	1
WBGene00167008	3	1	1	1	2	1	1	1
WBGene00047437	3	1	1	1	2	1	1	1
WBGene00049724	3	1	1	1	2	1	1	1
WBGene00166588	3	1	1	1	2	1	1	1
WBGene00046762	3	1	1	1	2	1	1	1
WBGene00047640	3	1	1	1	2	1	1	1
WBGene00168628	3	1	1	1	2	1	1	1
WBGene00166310	3	1	1	1	2	1	1	1
WBGene00013329	3	1	1	1	2	1	1	1
WBGene00172648	3	1	1	1	2	1	1	1
WBGene00046944	3	1	1	1	2	1	1	1
WBGene00046431	3	1	1	1	2	1	1	1
WBGene00048188	3	1	1	1	2	1	1	1
WBGene00050386	3	1	1	1	2	1	1	1
WBGene00169630	3	1	1	1	2	1	1	1
WBGene00013330	3	1	1	1	2	1	1	1
WBGene00166844	3	1	1	1	2	1	1	1
WBGene00167075	3	1	1	1	2	1	1	1
WBGene00169697	3	1	1	1	2	1	1	1
WBGene00047052	3	1	1	1	2	1	1	1
WBGene00047962	3	1	1	1	2	1	1	1
WBGene00173274	3	1	1	1	2	1	1	1
WBGene00170629	3	1	1	1	2	1	1	1
WBGene00046883	3	1	1	1	2	1	1	1
WBGene00049977	3	1	1	1	2	1	1	1
WBGene00049024	3	1	1	1	2	1	1	1
WBGene00048021	3	1	1	1	2	1	1	1
WBGene00166484	3	1	1	1	2	1	1	1
WBGene00013300	8	1	1	3	2	1	1	1
WBGene00047020	3	1	1	1	2	1	1	1
WBGene00049809	3	1	1	1	2	1	1	1
WBGene00170349	3	1	1	1	2	1	1	1
WBGene00050869	3	1	1	1	2	1	1	1
WBGene00048828	3	1	1	1	2	1	1	1
WBGene00048415	3	1	1	1	2	1	1	1
WBGene00046208	3	1	1	1	2	1	1	1
WBGene00173385	3	1	1	1	2	1	1	1
WBGene00172328	3	1	1	1	2	1	1	1
